Epoc,Iter,M2,D2,V2,Pmech2,Loss
403,2015,14.52087879,11.47982502,2.389151812,0.546803415,0.000653051
403,2016,14.5265007,11.47054768,2.372867107,0.562197328,0.00037458
403,2017,14.53210735,11.46119308,2.354891062,0.57896018,0.000108285
403,2018,14.53795624,11.45189667,2.340114117,0.591392875,0.000209351
403,2019,14.54755211,11.4435215,2.330028534,0.596378326,0.00040024
404,2020,14.54887486,11.44395065,2.33876133,0.585665166,0.000783037
404,2021,14.54144764,11.44109058,2.349048376,0.577547491,8.30E-05
404,2022,14.53452969,11.43837261,2.362286568,0.56523186,0.000187764
404,2023,14.52749157,11.43564701,2.375381708,0.552346349,0.00011379
404,2024,14.52054977,11.43294334,2.384325743,0.543660522,0.000208765
405,2025,14.52217484,11.43052864,2.377334356,0.550564945,0.000404681
405,2026,14.51249313,11.43414211,2.368816614,0.565027475,0.000349148
405,2027,14.50278282,11.43777275,2.359411478,0.57980305,9.90E-05
405,2028,14.49155807,11.44257259,2.354436874,0.589437306,0.000284007
405,2029,14.48088741,11.44757366,2.355375767,0.591636479,0.000418412
406,2030,14.48121929,11.44929981,2.362033367,0.583434105,0.000483909
406,2031,14.48187923,11.45112991,2.372731447,0.569910526,0.000258072
406,2032,14.48251629,11.45313549,2.383624077,0.555480719,0.000107532
406,2033,14.48123455,11.43891716,2.392870665,0.544474125,0.000103884
406,2034,14.4805975,11.42489815,2.394808054,0.54114908,0.000453179
407,2035,14.47363281,11.42111492,2.390103102,0.550508022,0.00053529
407,2036,14.46702576,11.41744423,2.379618883,0.565730393,0.000305429
407,2037,14.4595356,11.41223907,2.367266417,0.580539227,0.000438876
407,2038,14.45224476,11.40706253,2.357944012,0.591176033,0.000196719
407,2039,14.44415474,11.40093899,2.355832338,0.593600154,0.000490352
408,2040,14.4476099,11.40002918,2.361413002,0.585455716,0.000431878
408,2041,14.45162106,11.39935207,2.371676683,0.571254849,0.000294367
408,2042,14.45585823,11.39885712,2.382293463,0.555992067,8.86E-05
408,2043,14.44819927,11.39443111,2.393260956,0.546578288,0.000191567
408,2044,14.44055939,11.39148903,2.397294521,0.544578552,0.000408628
409,2045,14.44265652,11.39234924,2.388692856,0.55277741,0.000495996
409,2046,14.44870758,11.39764977,2.37271142,0.565953553,0.000342242
409,2047,14.45425224,11.40248871,2.356253386,0.578514576,0.000207066
409,2048,14.46003342,11.40751934,2.343122721,0.586601138,0.000200798
409,2049,14.4664402,11.41227818,2.336262941,0.586880922,0.000410948
410,2050,14.46677685,11.41100788,2.34338665,0.578336418,0.000469521
410,2051,14.46841049,11.40448952,2.353803396,0.565149009,0.000188718
410,2052,14.47005749,11.39794731,2.364298105,0.551191866,9.39E-05
410,2053,14.47356129,11.39196491,2.370924234,0.538211286,0.000342889
410,2054,14.47852612,11.38630676,2.369280338,0.533505201,0.000466547
411,2055,14.47976875,11.38674831,2.359995127,0.543239892,0.000588223
411,2056,14.48214149,11.39058495,2.344208479,0.559063494,0.000300212
411,2057,14.48435688,11.39440918,2.327251911,0.575744331,7.47E-05
411,2058,14.48702812,11.39838505,2.314747334,0.586697757,0.000247255
411,2059,14.49111271,11.40530586,2.310185432,0.587780416,0.000568121
412,2060,14.48738861,11.40209484,2.322639227,0.575473785,0.000867313
412,2061,14.48411751,11.39899635,2.339806318,0.557156444,0.00026042
412,2062,14.48083305,11.39587784,2.355795145,0.539522052,8.56E-05
412,2063,14.47810364,11.39293098,2.364996672,0.528903008,0.000345464
412,2064,14.47721767,11.39099026,2.363777876,0.52911216,0.00069751
413,2065,14.491992,11.37913704,2.350198984,0.535728097,0.000557889
413,2066,14.5122261,11.36882687,2.329602242,0.54457742,0.000430353
413,2067,14.52604961,11.36688042,2.305458784,0.560446501,0.00027578
413,2068,14.53831482,11.36495018,2.280731201,0.577798486,3.03E-05
413,2069,14.55167389,11.36337948,2.263981819,0.585376441,0.00053717
414,2070,14.54828358,11.35491562,2.279459953,0.569825947,0.0012726
414,2071,14.54543018,11.34671116,2.300850153,0.54686892,0.000341429
414,2072,14.54257298,11.33849049,2.320805788,0.525012553,7.05E-05
414,2073,14.54256535,11.32480717,2.33684516,0.504784346,0.000239649
414,2074,14.51835346,11.31432629,2.346955061,0.50475812,0.0021192
415,2075,14.52156448,11.31566715,2.331996679,0.521578789,0.001530107
415,2076,14.52830887,11.31640434,2.307099581,0.548119068,0.000606835
415,2077,14.53471565,11.31763935,2.280585766,0.5761621,7.58E-05
415,2078,14.53665638,11.34639263,2.264831066,0.59275341,0.000772907
415,2079,14.54137611,11.37588978,2.261588097,0.594400704,0.001245671
416,2080,14.54405785,11.37680149,2.275085926,0.578546762,0.001383027
416,2081,14.5524826,11.38128471,2.291306257,0.557003975,0.000199333
416,2082,14.55539894,11.38377094,2.314454794,0.529274166,0.000348568
416,2083,14.55853176,11.38650703,2.331054688,0.508742332,0.000347101
416,2084,14.56475735,11.39063263,2.334893942,0.501890242,0.001130542
417,2085,14.56809139,11.39186096,2.320305347,0.517978609,0.00151713
417,2086,14.57096672,11.39120865,2.296604633,0.544839442,0.000743316
417,2087,14.57395649,11.39063549,2.271998644,0.571959674,7.51E-05
417,2088,14.57688522,11.38884354,2.25498271,0.590432227,0.000487992
417,2089,14.5825882,11.38807869,2.250324249,0.594580233,0.001244382
418,2090,14.58634186,11.3880825,2.263875484,0.578838885,0.001475443
418,2091,14.58801842,11.39588642,2.288641214,0.551379323,0.000900831
418,2092,14.5897131,11.40374565,2.31374836,0.52310735,6.91E-05
418,2093,14.59314346,11.41269779,2.330961704,0.502796233,0.000455566
418,2094,14.60182285,11.43500614,2.333612442,0.496892869,0.001376511
419,2095,14.59356403,11.43360806,2.32164669,0.515246451,0.002116344
419,2096,14.58684731,11.43264675,2.299653292,0.544044852,0.000795562
419,2097,14.56616879,11.43891621,2.286484003,0.566497922,0.000452121
419,2098,14.54712009,11.44588089,2.276319981,0.584681392,0.000160401
419,2099,14.52993298,11.4535408,2.275654554,0.592087567,0.000798281
420,2100,14.52548409,11.44422817,2.291776896,0.577210665,0.001474164
420,2101,14.52231503,11.43533039,2.31427002,0.554752827,0.000435602
420,2102,14.51913261,11.42640114,2.336480141,0.532040179,7.29E-05
420,2103,14.50106335,11.4283905,2.362462282,0.506468177,0.00060203
420,2104,14.47896957,11.4491539,2.375658035,0.496992797,0.001788512
421,2105,14.48492908,11.45015812,2.358040333,0.515616715,0.002387315
421,2106,14.4957695,11.44722939,2.328317642,0.546087325,0.001105304
421,2107,14.50667286,11.44476795,2.296131372,0.578725338,0.000130562
421,2108,14.50457859,11.39594078,2.279415607,0.600094795,0.001043592
421,2109,14.51371098,11.31285286,2.271804094,0.609857917,0.001020619
422,2110,14.52153206,11.37572765,2.283307791,0.593634844,0.001913882
422,2111,14.53215218,11.43460464,2.305398941,0.5657112,0.001090513
422,2112,14.54362583,11.49099827,2.329540014,0.535161614,0.000127393
422,2113,14.55549908,11.54312229,2.348219156,0.510202706,0.000293664
422,2114,14.47383881,11.58513737,2.383363724,0.506303906,0.003492835
423,2115,14.47770119,11.58611584,2.368650436,0.521815717,0.00193693
423,2116,14.48346233,11.58758259,2.343687773,0.547919869,0.000995907
423,2117,14.49022961,11.58967113,2.316758633,0.574444532,0.000211095
423,2118,14.49747753,11.59186649,2.294053316,0.595918,0.000265504
423,2119,14.50660896,11.59502506,2.281596899,0.605973005,0.001112594
424,2120,14.51026821,11.59593964,2.294597864,0.591477275,0.00172938
424,2121,14.51586533,11.59724045,2.316479921,0.566943765,0.000899309
424,2122,14.5216713,11.59855652,2.340573788,0.539622784,0.000151297
424,2123,14.52163029,11.59962273,2.360740662,0.518795311,0.000375906
424,2124,14.52841568,11.60857296,2.368989468,0.507935643,0.000977979
425,2125,14.55119228,11.63258648,2.348786116,0.519790888,0.001452796
425,2126,14.57302094,11.65548992,2.320263147,0.541634083,0.000928726
425,2127,14.59490585,11.67829514,2.289070845,0.566265464,0.000151232
425,2128,14.61785603,11.70031643,2.26084137,0.587240934,0.000159917
425,2129,14.64412785,11.72881126,2.240391016,0.598452568,0.000878367
426,2130,14.64732552,11.72928715,2.253329992,0.58399111,0.001864295
426,2131,14.6551075,11.73052025,2.272921324,0.560769677,0.0007309
426,2132,14.66317081,11.73176479,2.295535803,0.533922732,0.000191386
426,2133,14.67146778,11.7358942,2.316273212,0.508265316,0.000139722
426,2134,14.68178082,11.74059677,2.327603102,0.492596507,0.000997791
427,2135,14.68948269,11.7441349,2.31363678,0.50586766,0.001732235
427,2136,14.69562531,11.74618626,2.290712357,0.530240178,0.001242678
427,2137,14.70222378,11.74847031,2.264278889,0.557938397,0.000190451
427,2138,14.70909882,11.75082016,2.240917206,0.581885815,0.00017359
427,2139,14.71827602,11.75356483,2.226079226,0.596123457,0.000968866
428,2140,14.69309139,11.78954792,2.252537251,0.576314628,0.003947339
428,2141,14.66057682,11.82683277,2.278790951,0.559098482,6.64E-05
428,2142,14.62882137,11.86324024,2.307041407,0.538927495,0.000147764
428,2143,14.59819603,11.89776421,2.333568096,0.519595385,0.000112222
428,2144,14.56663036,11.93295097,2.352930069,0.508987665,0.000829415
429,2145,14.56923103,11.93357563,2.342530966,0.520418048,0.001380209
429,2146,14.57337666,11.93462372,2.324336052,0.540212691,0.000788762
429,2147,14.57309151,11.93788147,2.303037405,0.564914048,0.000298086
429,2148,14.55108261,11.94797611,2.283465385,0.594896197,0.000339394
429,2149,14.48505306,12.00153923,2.29494071,0.606977761,0.003518061
430,2150,14.48779678,12.00218773,2.30576396,0.594605863,0.001629829
430,2151,14.48858166,11.99590778,2.326815844,0.572165549,0.001161477
430,2152,14.48940372,11.98476601,2.350806713,0.54628247,0.000235037
430,2153,14.47207546,11.97686577,2.379972696,0.517369926,0.000851579
430,2154,14.45248985,11.97337437,2.400519609,0.499272466,0.001345331
431,2155,14.4583807,11.97550392,2.3861413,0.51444906,0.00264413
431,2156,14.494874,11.98790836,2.35142374,0.539377153,0.001547702
431,2157,14.53087521,12.00044823,2.313352823,0.568473756,0.000323987
431,2158,14.55076218,12.01679325,2.277623415,0.601294577,0.000227875
431,2159,14.57291412,12.03494644,2.251531601,0.622928381,0.001523851
432,2160,14.57843876,12.03643703,2.26564312,0.606540084,0.003310391
432,2161,14.59095955,12.03552437,2.288237333,0.578930616,0.001668401
432,2162,14.60478783,12.03408909,2.315179348,0.546111405,0.000486285
432,2163,14.61870098,12.03267574,2.340369463,0.515129685,9.61E-05
432,2164,14.63103008,12.03561497,2.358592272,0.49288851,0.001069608
433,2165,14.63451481,12.03671455,2.347090483,0.505751848,0.002358324
433,2166,14.63840485,12.04569912,2.326756239,0.528665125,0.001508641
433,2167,14.63101482,12.05191708,2.310301065,0.548832119,0.000560758
433,2168,14.62338734,12.0582304,2.292720556,0.569944859,7.58E-05
433,2169,14.61591339,12.06407356,2.278524637,0.586979151,0.000296672
434,2170,14.61789703,12.06395531,2.28474021,0.579577327,0.000820314
434,2171,14.62084866,12.06408882,2.296015024,0.566205084,0.000555196
434,2172,14.62302589,12.06387234,2.310644627,0.549097657,0.000274969
434,2173,14.62522411,12.06365681,2.324415207,0.532595336,7.50E-05
434,2174,14.6279192,12.06357002,2.33416152,0.520172477,0.000313664
435,2175,14.62971497,12.06325912,2.327637911,0.526818871,0.000701166
435,2176,14.63344669,12.06446457,2.31588006,0.538315892,0.000418286
435,2177,14.63506126,12.06896114,2.301112175,0.553594351,0.000249131
435,2178,14.6366663,12.07332611,2.286679268,0.568130016,7.65E-05
435,2179,14.62681675,12.04030418,2.284133434,0.574411273,0.001132159
436,2180,14.62991619,12.03992748,2.285998583,0.571251214,0.000166931
436,2181,14.63357639,12.03967094,2.291616201,0.563584983,0.000331857
436,2182,14.6374197,12.03954601,2.299562216,0.552998543,0.000175403
436,2183,14.63329411,12.04409504,2.306433439,0.546101987,0.000196097
436,2184,14.62917137,12.04866505,2.312096596,0.540162146,8.09E-05
437,2185,14.61403656,12.03754139,2.311044693,0.547164202,0.000651072
437,2186,14.5989418,12.02639484,2.308749676,0.555154204,8.30E-05
437,2187,14.58386707,12.01521873,2.306598186,0.562611759,7.25E-05
437,2188,14.56881237,12.00413418,2.306080818,0.567920148,0.000130659
437,2189,14.4914465,12.02481079,2.337924242,0.559392571,0.00286586
438,2190,14.4914465,12.0248127,2.337630749,0.559287071,8.30E-05
438,2191,14.49143791,12.02485561,2.33703208,0.559090614,8.22E-05
438,2192,14.49142742,12.02491093,2.336098671,0.558834851,8.11E-05
438,2193,14.49141693,12.02496719,2.334848404,0.558487475,8.24E-05
438,2194,14.49126625,12.02506924,2.332956791,0.558565497,6.53E-05
439,2195,14.4912672,12.02506924,2.332717657,0.558394909,8.06E-05
439,2196,14.49040413,12.0181942,2.333653927,0.556738257,0.000176269
439,2197,14.48954296,12.0112915,2.334118366,0.555126727,8.72E-05
439,2198,14.44318771,11.98111725,2.343813658,0.562793314,0.001083505
439,2199,14.39870548,11.95140171,2.353567362,0.569995105,8.75E-05
440,2200,14.3990612,11.95204449,2.353644609,0.569576263,3.18E-05
440,2201,14.3989706,11.953578,2.354868889,0.56746304,0.000140543
440,2202,14.39892769,11.9550457,2.356487274,0.564417005,9.89E-05
440,2203,14.38589764,11.96156406,2.363759518,0.557664812,0.000668501
440,2204,14.37360859,11.96704674,2.369241953,0.551860154,0.000164437
441,2205,14.37436485,11.9675312,2.365932226,0.554707646,0.00020447
441,2206,14.37606049,11.96779633,2.35994935,0.559506178,0.000173821
441,2207,14.37701988,11.96871376,2.35270071,0.565716803,7.97E-05
441,2208,14.37799931,11.9696207,2.34561491,0.57124418,9.51E-05
441,2209,14.37973595,11.9716444,2.339385748,0.575142026,8.35E-05
442,2210,14.38007641,11.97218609,2.341858149,0.571815252,0.000192039
442,2211,14.3805418,11.97277641,2.346196175,0.565895975,0.000151583
442,2212,14.38090801,11.97351646,2.351195812,0.558746278,0.000108101
442,2213,14.38112545,11.9743042,2.355104208,0.552458584,8.50E-05
442,2214,14.3814373,11.97516441,2.356572151,0.548401177,0.000142035
443,2215,14.38045979,11.981987,2.353385925,0.551749289,0.0001934
443,2216,14.37920666,11.98938656,2.347697258,0.557597041,0.000141183
443,2217,14.3779583,11.99682426,2.340844393,0.564246595,9.37E-05
443,2218,14.37664509,12.00418472,2.334546804,0.569773972,0.000102472
443,2219,14.373559,12.01344013,2.331243992,0.571958125,0.000225142
444,2220,14.37047005,12.02006149,2.335355997,0.56772989,0.000290911
444,2221,14.36759281,12.02683353,2.34078908,0.561479807,0.000113182
444,2222,14.36470509,12.03363705,2.346186876,0.554762661,8.61E-05
444,2223,14.36176968,12.04047489,2.349933147,0.549435437,0.00010203
444,2224,14.35896206,12.04741669,2.350762129,0.546856344,0.000158458
445,2225,14.35814571,12.05435085,2.347416878,0.550267339,0.000188857
445,2226,14.35659218,12.06529331,2.341522932,0.556275606,0.000136608
445,2227,14.35020542,12.0723629,2.337903023,0.560025334,0.000360156
445,2228,14.34380722,12.07944012,2.334003925,0.563587487,7.96E-05
445,2229,14.33740425,12.08655071,2.330813408,0.565834522,9.65E-05
446,2230,14.33751011,12.08656979,2.332131386,0.563829958,0.000112074
446,2231,14.33767128,12.08657742,2.334312916,0.560332,9.78E-05
446,2232,14.33769703,12.08634281,2.336792469,0.555956364,0.000100956
446,2233,14.33773041,12.08610439,2.338261366,0.552181602,8.56E-05
446,2234,14.33450508,12.09231663,2.338170767,0.551108599,9.33E-05
447,2235,14.33416176,12.09338093,2.3360641,0.553134084,0.000106832
447,2236,14.33303356,12.09360695,2.332240582,0.557132781,8.47E-05
447,2237,14.33189678,12.09383011,2.327930689,0.561111629,8.54E-05
447,2238,14.33077908,12.09408188,2.324124813,0.563991964,8.74E-05
447,2239,14.33026218,12.0945425,2.320657492,0.565939069,4.88E-05
448,2240,14.31943893,12.09268761,2.321862459,0.569251657,9.37E-05
448,2241,14.3088131,12.09104729,2.325696707,0.569089353,0.000166571
448,2242,14.29874325,12.09035015,2.331559181,0.565975606,0.000131107
448,2243,14.2887001,12.08967876,2.338895321,0.560670674,0.000115454
448,2244,14.27836227,12.08907032,2.346429348,0.554543257,0.000112395
449,2245,14.27840424,12.08904076,2.344498873,0.556146383,0.000105804
449,2246,14.27836323,12.08871746,2.341061354,0.558978856,8.94E-05
449,2247,14.27832413,12.08839226,2.336969614,0.561965168,8.55E-05
449,2248,14.2782526,12.08808994,2.33316493,0.564048648,9.15E-05
449,2249,14.27809334,12.08770084,2.330415726,0.564389229,0.000107424
450,2250,14.27813911,12.08850288,2.330416441,0.564115822,3.30E-05
450,2251,14.27153111,12.09518147,2.334953785,0.559905887,0.00031812
450,2252,14.26489353,12.10190964,2.339414597,0.555208385,8.34E-05
450,2253,14.25824261,12.10866547,2.342443466,0.551544905,9.10E-05
450,2254,14.2516489,12.11546612,2.342990398,0.550078988,0.000118279
451,2255,14.25137234,12.11460209,2.340170145,0.55295068,0.000128462
451,2256,14.25106812,12.11385155,2.335294485,0.557586491,0.000101804
451,2257,14.25076199,12.11309719,2.329718351,0.56242311,8.14E-05
451,2258,14.25096416,12.11187935,2.324300528,0.566554308,4.76E-05
451,2259,14.25133324,12.11073875,2.320950031,0.567755461,0.000130442
452,2260,14.25229073,12.10852528,2.323262215,0.564401627,0.000135662
452,2261,14.25335121,12.10594559,2.327310801,0.558513582,0.000116109
452,2262,14.25443077,12.10332298,2.331384182,0.552006721,7.94E-05
452,2263,14.25550652,12.10072517,2.333642006,0.546968818,9.19E-05
452,2264,14.24180317,12.09619045,2.339941025,0.538718045,0.000743868
453,2265,14.2440424,12.09670734,2.333744526,0.544098973,0.000283455
453,2266,14.24658871,12.09672356,2.323544025,0.553365707,0.000171007
453,2267,14.24914265,12.09674263,2.312263727,0.563269675,7.73E-05
453,2268,14.25167656,12.09664345,2.303210497,0.570133686,0.000129972
453,2269,14.24938488,12.09563828,2.301835775,0.569766223,0.000422234
454,2270,14.24949455,12.09535027,2.306513071,0.564063072,0.000257613
454,2271,14.249897,12.08865356,2.314498425,0.554235876,0.000173903
454,2272,14.25030136,12.08193016,2.322232008,0.544108689,7.25E-05
454,2273,14.25083447,12.07524109,2.326648235,0.537118316,0.000132665
454,2274,14.25177765,12.06865788,2.325651646,0.535603702,0.00024845
455,2275,14.25161552,12.07022858,2.320003271,0.541608095,0.00027338
455,2276,14.2523098,12.07038403,2.310351133,0.551212192,0.000154622
455,2277,14.25299931,12.07053852,2.299825907,0.561222494,6.94E-05
455,2278,14.25382137,12.0707655,2.29173398,0.567923665,0.000126777
